(PDH-CSV 4.0) (India Standard Time)(-330),\\NCR-3M6OJM5HB98\.NET CLR Memory(StartSupv)\# Bytes in all Heaps,\\NCR-3M6OJM5HB98\Process(StartSupv)\Handle Count,\\NCR-3M6OJM5HB98\Process(StartSupv)\Private Bytes,\\NCR-3M6OJM5HB98\Process(StartSupv)\Thread Count,\\NCR-3M6OJM5HB98\Process(StartSupv)\Virtual Bytes,Byte In All Heaps ( In MB ),Private Bytes ( In MB ),Virual Bytes ( In MB )
08-06-18 20:47,13826056,3396,127754240,138,586768384,13.1855545,121.8359375,559.5859375
08-06-18 20:48,13631192,3394,127545344,137,585785344,12.99971771,121.6367188,558.6484375
08-06-18 20:48,13631192,3405,127578112,139,587882496,12.99971771,121.6679688,560.6484375
08-06-18 20:48,13631192,3405,127582208,139,587882496,12.99971771,121.671875,560.6484375
08-06-18 20:48,13631192,3408,127586304,139,587882496,12.99971771,121.6757813,560.6484375
08-06-18 20:49,13631192,3408,127565824,138,586833920,12.99971771,121.65625,559.6484375
08-06-18 20:49,13631192,3413,127586304,139,587882496,12.99971771,121.6757813,560.6484375
08-06-18 20:49,13631192,3413,127586304,139,587882496,12.99971771,121.6757813,560.6484375
08-06-18 20:49,13631192,3413,127569920,138,586833920,12.99971771,121.6601563,559.6484375
08-06-18 20:50,13631192,3414,127545344,137,585785344,12.99971771,121.6367188,558.6484375
08-06-18 20:50,13693740,3405,127447040,137,585785344,13.05936813,121.5429688,558.6484375
08-06-18 20:50,13693740,3405,127451136,137,585785344,13.05936813,121.546875,558.6484375
08-06-18 20:50,13693740,3410,127455232,137,585785344,13.05936813,121.5507813,558.6484375
08-06-18 20:51,13693740,3410,127447040,137,585785344,13.05936813,121.5429688,558.6484375
08-06-18 20:51,13693740,3417,127463424,138,586833920,13.05936813,121.5585938,559.6484375
08-06-18 20:51,13693740,3417,127459328,138,586833920,13.05936813,121.5546875,559.6484375
08-06-18 20:51,13693740,3417,127463424,138,586833920,13.05936813,121.5585938,559.6484375
08-06-18 20:52,13693740,3412,127447040,137,585785344,13.05936813,121.5429688,558.6484375
08-06-18 20:52,13693740,3422,127459328,138,586833920,13.05936813,121.5546875,559.6484375
08-06-18 20:52,13693740,3422,127455232,138,586833920,13.05936813,121.5507813,559.6484375
08-06-18 20:52,13693740,3419,127418368,136,584736768,13.05936813,121.515625,557.6484375
08-06-18 20:53,13614648,3407,127467520,137,585785344,12.98394012,121.5625,558.6484375
08-06-18 20:53,13614648,3413,127479808,138,586833920,12.98394012,121.5742188,559.6484375
08-06-18 20:53,13614648,3413,127492096,139,587882496,12.98394012,121.5859375,560.6484375
08-06-18 20:53,13614648,3414,127496192,139,587882496,12.98394012,121.5898438,560.6484375
08-06-18 20:54,13614648,3408,127463424,137,585785344,12.98394012,121.5585938,558.6484375
08-06-18 20:54,13614648,3418,127479808,138,586833920,12.98394012,121.5742188,559.6484375
08-06-18 20:54,13614648,3418,127483904,138,586833920,12.98394012,121.578125,559.6484375
08-06-18 20:54,13614648,3418,127483904,138,586833920,12.98394012,121.578125,559.6484375
08-06-18 20:55,13614648,3415,127463424,137,585785344,12.98394012,121.5585938,558.6484375
08-06-18 20:55,13614648,3425,127483904,138,586833920,12.98394012,121.578125,559.6484375
08-06-18 20:55,13614648,3422,127459328,137,585785344,12.98394012,121.5546875,558.6484375
08-06-18 20:55,13614648,3422,127459328,137,585785344,12.98394012,121.5546875,558.6484375
08-06-18 20:56,13594288,3403,127373312,137,585785344,12.96452332,121.4726563,558.6484375
08-06-18 20:56,13594288,3410,127373312,137,585785344,12.96452332,121.4726563,558.6484375
08-06-18 20:56,13594288,3410,127373312,137,585785344,12.96452332,121.4726563,558.6484375
08-06-18 20:56,13594288,3410,127373312,137,585785344,12.96452332,121.4726563,558.6484375
08-06-18 20:57,13594288,3412,127369216,137,585785344,12.96452332,121.46875,558.6484375
08-06-18 20:57,13594288,3422,127393792,138,586833920,12.96452332,121.4921875,559.6484375
08-06-18 20:57,13594288,3422,127393792,138,586833920,12.96452332,121.4921875,559.6484375
08-06-18 20:57,13594288,3422,127385600,138,586833920,12.96452332,121.484375,559.6484375
08-06-18 20:58,13594288,5117,127418368,137,589225984,12.96452332,121.515625,561.9296875
08-06-18 20:58,13594288,5122,127430656,137,589225984,12.96452332,121.5273438,561.9296875
08-06-18 20:58,13594288,5122,127471616,139,591323136,12.96452332,121.5664063,563.9296875
08-06-18 20:58,13604012,3414,127455232,140,588931072,12.97379684,121.5507813,561.6484375
08-06-18 20:59,13604012,3409,127406080,138,586833920,12.97379684,121.5039063,559.6484375
08-06-18 20:59,13604012,3414,127430656,139,587882496,12.97379684,121.5273438,560.6484375
08-06-18 20:59,13604012,3412,127410176,138,586833920,12.97379684,121.5078125,559.6484375
08-06-18 20:59,13604012,3412,127410176,138,586833920,12.97379684,121.5078125,559.6484375
08-06-18 21:00,13604012,3412,127381504,137,585785344,12.97379684,121.4804688,558.6484375
08-06-18 21:00,13604012,3417,127406080,138,586833920,12.97379684,121.5039063,559.6484375
08-06-18 21:00,13604012,3414,127385600,137,585785344,12.97379684,121.484375,558.6484375
08-06-18 21:00,13604012,3414,127385600,137,585785344,12.97379684,121.484375,558.6484375
08-06-18 21:01,13604012,3409,127361024,136,584736768,12.97379684,121.4609375,557.6484375
08-06-18 21:01,13604012,3412,127352832,136,584736768,12.97379684,121.453125,557.6484375
08-06-18 21:01,13604012,3412,127344640,136,584736768,12.97379684,121.4453125,557.6484375
08-06-18 21:01,13594764,3403,127369216,137,585785344,12.96497726,121.46875,558.6484375
08-06-18 21:02,13594764,3400,127373312,137,585785344,12.96497726,121.4726563,558.6484375
08-06-18 21:02,13594764,3410,127393792,138,586833920,12.96497726,121.4921875,559.6484375
08-06-18 21:02,13594764,3410,127389696,138,586833920,12.96497726,121.4882813,559.6484375
08-06-18 21:02,13594764,3417,127397888,138,586833920,12.96497726,121.4960938,559.6484375
08-06-18 21:03,13594764,5111,127426560,137,589225984,12.96497726,121.5234375,561.9296875
08-06-18 21:03,13594764,5122,127430656,137,589225984,12.96497726,121.5273438,561.9296875
08-06-18 21:03,13594764,5122,127471616,139,591323136,12.96497726,121.5664063,563.9296875
08-06-18 21:03,13594764,5122,127475712,139,591323136,12.96497726,121.5703125,563.9296875
08-06-18 21:04,13594764,5119,127451136,138,590274560,12.96497726,121.546875,562.9296875
08-06-18 21:04,13603316,3410,127434752,139,587882496,12.97313309,121.53125,560.6484375
08-06-18 21:04,13603316,3408,127414272,138,586833920,12.97313309,121.5117188,559.6484375
08-06-18 21:04,13603316,3413,127410176,138,586833920,12.97313309,121.5078125,559.6484375
08-06-18 21:05,13603316,3408,127369216,136,584736768,12.97313309,121.46875,557.6484375
08-06-18 21:05,13603316,3418,127385600,137,585785344,12.97313309,121.484375,558.6484375
08-06-18 21:05,13603316,3418,127381504,137,585785344,12.97313309,121.4804688,558.6484375
08-06-18 21:05,13603316,3418,127377408,137,585785344,12.97313309,121.4765625,558.6484375
08-06-18 21:06,13603316,3418,127377408,137,585785344,12.97313309,121.4765625,558.6484375
08-06-18 21:06,13603316,3420,127373312,137,585785344,12.97313309,121.4726563,558.6484375
08-06-18 21:06,13603316,3420,127373312,137,585785344,12.97313309,121.4726563,558.6484375
08-06-18 21:06,13603316,3425,127373312,137,585785344,12.97313309,121.4726563,558.6484375
08-06-18 21:07,13603316,3420,127365120,136,584736768,12.97313309,121.4648438,557.6484375
08-06-18 21:07,13603316,3430,127377408,137,585785344,12.97313309,121.4765625,558.6484375
08-06-18 21:07,13603316,3430,127377408,137,585785344,12.97313309,121.4765625,558.6484375
08-06-18 21:07,13595288,3406,127393792,138,586833920,12.96547699,121.4921875,559.6484375
08-06-18 21:08,13595288,5101,127426560,137,589225984,12.96547699,121.5234375,561.9296875
08-06-18 21:08,13595288,5108,127455232,138,590274560,12.96547699,121.5507813,562.9296875
08-06-18 21:08,13595288,5108,127471616,139,591323136,12.96547699,121.5664063,563.9296875
08-06-18 21:08,13595288,5110,127471616,139,591323136,12.96547699,121.5664063,563.9296875
08-06-18 21:09,13595288,5104,127451136,138,590274560,12.96547699,121.546875,562.9296875
08-06-18 21:09,13595288,5107,127455232,138,590274560,12.96547699,121.5507813,562.9296875
08-06-18 21:09,13595288,5107,127455232,138,590274560,12.96547699,121.5507813,562.9296875
08-06-18 21:09,13595288,5107,127455232,138,590274560,12.96547699,121.5507813,562.9296875
08-06-18 21:10,13601688,3403,127389696,137,585785344,12.97158051,121.4882813,558.6484375
08-06-18 21:10,13601688,3408,127410176,138,586833920,12.97158051,121.5078125,559.6484375
08-06-18 21:10,13601688,3408,127406080,138,586833920,12.97158051,121.5039063,559.6484375
08-06-18 21:10,13601688,3408,127397888,138,586833920,12.97158051,121.4960938,559.6484375
08-06-18 21:11,13601688,3403,127377408,137,585785344,12.97158051,121.4765625,558.6484375
08-06-18 21:11,13601688,3410,127365120,137,585785344,12.97158051,121.4648438,558.6484375
08-06-18 21:11,13601688,3410,127369216,137,585785344,12.97158051,121.46875,558.6484375
08-06-18 21:11,13601688,3410,127369216,137,585785344,12.97158051,121.46875,558.6484375
08-06-18 21:12,13601688,3414,127365120,137,585785344,12.97158051,121.4648438,558.6484375
08-06-18 21:12,13601688,3420,127401984,139,587096064,12.97158051,121.5,559.8984375
08-06-18 21:12,13601688,3416,127365120,137,585785344,12.97158051,121.4648438,558.6484375
08-06-18 21:12,13601688,3421,127369216,137,585785344,12.97158051,121.46875,558.6484375
08-06-18 21:13,13595060,5101,127426560,137,589225984,12.96525955,121.5234375,561.9296875
08-06-18 21:13,13595060,5111,127451136,138,589488128,12.96525955,121.546875,562.1796875
08-06-18 21:13,13595060,5110,127471616,139,591323136,12.96525955,121.5664063,563.9296875
08-06-18 21:13,13595060,5110,127475712,139,591323136,12.96525955,121.5703125,563.9296875
08-06-18 21:14,13595060,5114,127455232,138,590274560,12.96525955,121.5507813,562.9296875
08-06-18 21:14,13595060,5120,127492096,140,591585280,12.96525955,121.5859375,564.1796875
08-06-18 21:14,13595060,5119,127475712,139,591323136,12.96525955,121.5703125,563.9296875
08-06-18 21:14,13595060,5124,127479808,139,591323136,12.96525955,121.5742188,563.9296875
08-06-18 21:15,13595060,5119,127434752,137,589225984,12.96525955,121.53125,561.9296875
08-06-18 21:15,13595060,5123,127459328,138,589488128,12.96525955,121.5546875,562.1796875
08-06-18 21:15,13595060,5119,127418368,136,588177408,12.96525955,121.515625,560.9296875
08-06-18 21:15,13600688,3406,127373312,137,585785344,12.97062683,121.4726563,558.6484375
08-06-18 21:16,13600688,3406,127369216,137,585785344,12.97062683,121.46875,558.6484375
08-06-18 21:16,13600688,3412,127401984,139,587096064,12.97062683,121.5,559.8984375
08-06-18 21:16,13600688,3411,127385600,138,586833920,12.97062683,121.484375,559.6484375
08-06-18 21:16,13600688,3418,127385600,138,586833920,12.97062683,121.484375,559.6484375
08-06-18 21:17,13600688,3418,127373312,137,585785344,12.97062683,121.4726563,558.6484375
08-06-18 21:17,13600688,3429,127393792,138,586047488,12.97062683,121.4921875,558.8984375
08-06-18 21:17,13600688,3428,127377408,137,585785344,12.97062683,121.4765625,558.6484375
08-06-18 21:17,13600688,3433,127373312,137,585785344,12.97062683,121.4726563,558.6484375
08-06-18 21:18,13600688,5129,127430656,137,589225984,12.97062683,121.5273438,561.9296875
08-06-18 21:18,13598828,3417,127447040,140,588144640,12.968853,121.5429688,560.8984375
08-06-18 21:18,13598828,3416,127447040,140,588931072,12.968853,121.5429688,561.6484375
08-06-18 21:18,13598828,3416,127422464,139,587882496,12.968853,121.5195313,560.6484375
08-06-18 21:19,13598828,3412,127377408,137,585785344,12.968853,121.4765625,558.6484375
08-06-18 21:19,13598828,3423,127418368,139,587096064,12.968853,121.515625,559.8984375
08-06-18 21:19,13598828,3422,127401984,138,586833920,12.968853,121.5,559.6484375
08-06-18 21:19,13598828,3422,127401984,138,586833920,12.968853,121.5,559.6484375
08-06-18 21:20,13598828,3424,127377408,137,585785344,12.968853,121.4765625,558.6484375
08-06-18 21:20,13598828,3430,127410176,139,587096064,12.968853,121.5078125,559.8984375
08-06-18 21:20,13598828,3426,127369216,137,585785344,12.968853,121.46875,558.6484375
08-06-18 21:20,13598828,3431,127365120,137,585785344,12.968853,121.4648438,558.6484375
08-06-18 21:21,13598828,3426,127344640,136,584736768,12.968853,121.4453125,557.6484375
08-06-18 21:21,13595088,3406,127389696,138,586047488,12.96528625,121.4882813,558.8984375
08-06-18 21:21,13595088,3405,127369216,137,585785344,12.96528625,121.46875,558.6484375
08-06-18 21:21,13595088,3410,127369216,137,585785344,12.96528625,121.46875,558.6484375
08-06-18 21:22,13595088,3407,127369216,137,585785344,12.96528625,121.46875,558.6484375
08-06-18 21:22,13595088,3415,127410176,139,587096064,12.96528625,121.5078125,559.8984375
08-06-18 21:22,13595088,3414,127397888,138,586833920,12.96528625,121.4960938,559.6484375
08-06-18 21:22,13595088,3419,127397888,138,586833920,12.96528625,121.4960938,559.6484375
08-06-18 21:23,13595088,5113,127426560,137,589225984,12.96528625,121.5234375,561.9296875
08-06-18 21:23,13595088,5123,127451136,138,589488128,12.96528625,121.546875,562.1796875
08-06-18 21:23,13595088,5122,127471616,139,591323136,12.96528625,121.5664063,563.9296875
08-06-18 21:23,13598528,3408,127422464,139,587882496,12.96856689,121.5195313,560.6484375
08-06-18 21:24,13598528,3411,127397888,138,586833920,12.96856689,121.4960938,559.6484375
08-06-18 21:24,13598528,3422,127434752,140,588144640,12.96856689,121.53125,560.8984375
08-06-18 21:24,13598528,3419,127401984,138,586833920,12.96856689,121.5,559.6484375
08-06-18 21:24,13598528,3424,127389696,138,586833920,12.96856689,121.4882813,559.6484375
08-06-18 21:25,13598528,3424,127373312,137,585785344,12.96856689,121.4726563,558.6484375
08-06-18 21:25,13598528,3430,127385600,138,586047488,12.96856689,121.484375,558.8984375
08-06-18 21:25,13598528,3429,127369216,137,585785344,12.96856689,121.46875,558.6484375
08-06-18 21:25,13598528,3426,127344640,136,584736768,12.96856689,121.4453125,557.6484375
08-06-18 21:26,13598528,3421,127344640,136,584736768,12.96856689,121.4453125,557.6484375
08-06-18 21:26,13598528,3424,127361024,137,584998912,12.96856689,121.4609375,557.8984375
08-06-18 21:26,13598528,3426,127369216,137,585785344,12.96856689,121.46875,558.6484375
08-06-18 21:26,13598528,3431,127365120,137,585785344,12.96856689,121.4648438,558.6484375
08-06-18 21:27,13608752,3402,127373312,137,585785344,12.97831726,121.4726563,558.6484375
08-06-18 21:27,13608752,3404,127377408,137,585785344,12.97831726,121.4765625,558.6484375
08-06-18 21:27,13608752,3409,127381504,137,585785344,12.97831726,121.4804688,558.6484375
08-06-18 21:27,13608752,3409,127381504,137,585785344,12.97831726,121.4804688,558.6484375
08-06-18 21:28,13608752,5108,127422464,137,589225984,12.97831726,121.5195313,561.9296875
08-06-18 21:28,13608752,5113,127447040,138,590274560,12.97831726,121.5429688,562.9296875
08-06-18 21:28,13608752,5113,127475712,139,591323136,12.97831726,121.5703125,563.9296875
08-06-18 21:28,13608752,5115,127471616,139,591323136,12.97831726,121.5664063,563.9296875
08-06-18 21:29,13608752,5109,127455232,138,590274560,12.97831726,121.5507813,562.9296875
08-06-18 21:29,13608752,5112,127459328,138,590274560,12.97831726,121.5546875,562.9296875
08-06-18 21:29,13599088,3408,127406080,138,586833920,12.96910095,121.5039063,559.6484375
08-06-18 21:29,13599088,3413,127389696,138,586833920,12.96910095,121.4882813,559.6484375
08-06-18 21:30,13599088,3410,127369216,137,585785344,12.96910095,121.46875,558.6484375
08-06-18 21:30,13599088,3415,127385600,138,586833920,12.96910095,121.484375,559.6484375
08-06-18 21:30,13599088,3420,127385600,138,586833920,12.96910095,121.484375,559.6484375
08-06-18 21:30,13599088,3420,127389696,138,586833920,12.96910095,121.4882813,559.6484375
08-06-18 21:31,13599088,3420,127373312,137,585785344,12.96910095,121.4726563,558.6484375
08-06-18 21:31,13599088,3423,127377408,137,585785344,12.96910095,121.4765625,558.6484375
08-06-18 21:31,13599088,3423,127377408,137,585785344,12.96910095,121.4765625,558.6484375
08-06-18 21:31,13599088,3428,127377408,137,585785344,12.96910095,121.4765625,558.6484375
08-06-18 21:32,13599088,3420,127352832,136,584736768,12.96910095,121.453125,557.6484375
08-06-18 21:32,13599088,3425,127373312,137,585785344,12.96910095,121.4726563,558.6484375
08-06-18 21:32,13599088,3430,127377408,137,585785344,12.96910095,121.4765625,558.6484375
08-06-18 21:32,13605976,3406,127397888,138,586833920,12.97566986,121.4960938,559.6484375
08-06-18 21:33,13605976,5101,127422464,137,589225984,12.97566986,121.5195313,561.9296875
08-06-18 21:33,13605976,5104,127434752,137,589225984,12.97566986,121.53125,561.9296875
08-06-18 21:33,13605976,5104,127467520,139,591323136,12.97566986,121.5625,563.9296875
08-06-18 21:33,13605976,5106,127475712,139,591323136,12.97566986,121.5703125,563.9296875
08-06-18 21:34,13605976,5105,127455232,138,590274560,12.97566986,121.5507813,562.9296875
08-06-18 21:34,13605976,5110,127475712,139,591323136,12.97566986,121.5703125,563.9296875
08-06-18 21:34,13605976,5115,127475712,139,591323136,12.97566986,121.5703125,563.9296875
08-06-18 21:34,13605976,5115,127467520,139,591323136,12.97566986,121.5625,563.9296875
08-06-18 21:35,13598720,3406,127373312,137,585785344,12.96875,121.4726563,558.6484375
08-06-18 21:35,13598720,3408,127373312,137,585785344,12.96875,121.4726563,558.6484375
08-06-18 21:35,13598720,3408,127377408,137,585785344,12.96875,121.4765625,558.6484375
08-06-18 21:35,13598720,3408,127369216,137,585785344,12.96875,121.46875,558.6484375
08-06-18 21:36,13598720,3403,127381504,137,585785344,12.96875,121.4804688,558.6484375
08-06-18 21:36,13598720,3408,127406080,138,586833920,12.96875,121.5039063,559.6484375
08-06-18 21:36,13598720,3413,127397888,138,586833920,12.96875,121.4960938,559.6484375
08-06-18 21:36,13598720,3418,127393792,138,586833920,12.96875,121.4921875,559.6484375
08-06-18 21:37,13598720,3413,127377408,137,585785344,12.96875,121.4765625,558.6484375
08-06-18 21:37,13598720,3418,127381504,137,585785344,12.96875,121.4804688,558.6484375
08-06-18 21:37,13598720,3420,127365120,136,584736768,12.96875,121.4648438,557.6484375
08-06-18 21:37,13598720,3425,127356928,136,584736768,12.96875,121.4570313,557.6484375
08-06-18 21:38,13599672,3407,127381504,137,585785344,12.9696579,121.4804688,558.6484375
08-06-18 21:38,13599672,3412,127401984,138,586833920,12.9696579,121.5,559.6484375
08-06-18 21:38,13599672,3414,127418368,139,587882496,12.9696579,121.515625,560.6484375
08-06-18 21:38,13599672,3415,127434752,140,588144640,12.9696579,121.53125,560.8984375
08-06-18 21:39,13599672,3410,127393792,138,586833920,12.9696579,121.4921875,559.6484375
08-06-18 21:39,13599672,3413,127393792,138,586833920,12.9696579,121.4921875,559.6484375
08-06-18 21:39,13599672,3413,127389696,138,586833920,12.9696579,121.4882813,559.6484375
08-06-18 21:39,13599672,3414,127406080,139,587096064,12.9696579,121.5039063,559.8984375
08-06-18 21:40,13599672,3413,127352832,136,584736768,12.9696579,121.453125,557.6484375
08-06-18 21:40,13599672,3418,127369216,137,585785344,12.9696579,121.46875,558.6484375
08-06-18 21:40,13599672,3415,127352832,136,584736768,12.9696579,121.453125,557.6484375
08-06-18 21:40,13593848,3407,127393792,138,586047488,12.9641037,121.4921875,558.8984375
08-06-18 21:41,13593848,3408,127369216,137,585785344,12.9641037,121.46875,558.6484375
08-06-18 21:41,13593848,3413,127385600,138,586833920,12.9641037,121.484375,559.6484375
08-06-18 21:41,13593848,3413,127385600,138,586833920,12.9641037,121.484375,559.6484375
08-06-18 21:41,13593848,3421,127410176,139,587096064,12.9641037,121.5078125,559.8984375
08-06-18 21:42,13593848,3415,127377408,137,585785344,12.9641037,121.4765625,558.6484375
08-06-18 21:42,13593848,3418,127381504,137,585785344,12.9641037,121.4804688,558.6484375
08-06-18 21:42,13593848,3423,127381504,137,585785344,12.9641037,121.4804688,558.6484375
08-06-18 21:42,13593848,3429,127401984,138,586047488,12.9641037,121.5,558.8984375
08-06-18 21:43,13593848,5123,127422464,137,589225984,12.9641037,121.5195313,561.9296875
08-06-18 21:43,13593848,5128,127447040,138,590274560,12.9641037,121.5429688,562.9296875
08-06-18 21:43,13603816,3414,127455232,139,587882496,12.97360992,121.5507813,560.6484375
08-06-18 21:43,13603816,3415,127467520,140,588144640,12.97360992,121.5625,560.8984375
08-06-18 21:44,13603816,3411,127418368,138,586833920,12.97360992,121.515625,559.6484375
08-06-18 21:44,13603816,3414,127422464,138,586833920,12.97360992,121.5195313,559.6484375
