(PDH-CSV 4.0) (India Standard Time)(-330),\\HYD-GOLCONDA\.NET CLR Memory(NCR.APTRA.CnsmrAppActivateEnterprise)\# Bytes in all Heaps,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Handle Count,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Private Bytes,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Thread Count,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Virtual Bytes,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Working Set - Private
03-01-19 13:03,28151920,4474,357621760,198,1252974592,287600640
03-01-19 13:03,28520300,4476,357617664,198,1252188160,287551488
03-01-19 13:04,28520300,4493,357355520,196,1249566720,287440896
03-01-19 13:04,28960020,4479,358490112,197,1250877440,288493568
03-01-19 13:04,28694932,4476,359976960,196,1249566720,288985088
03-01-19 13:04,30770668,4496,360132608,198,1252188160,289128448
03-01-19 13:04,30989556,4514,360427520,198,1252188160,289415168
03-01-19 13:04,30353616,4573,360833024,209,1266606080,289046528
03-01-19 13:04,30353616,4598,360972288,208,1272700928,289210368
03-01-19 13:04,30353616,4616,361091072,207,1263984640,289378304
03-01-19 13:04,30353616,4622,361644032,202,1257431040,290181120
03-01-19 13:04,31488872,4587,361951232,206,1262673920,290250752
03-01-19 13:04,30760748,4590,361992192,207,1263984640,290295808
03-01-19 13:04,32061068,4361,363397120,208,1265295360,290603008
03-01-19 13:05,32061068,4389,363532288,210,1267916800,290660352
03-01-19 13:05,32355144,4409,363696128,212,1270538240,290738176
03-01-19 13:05,32690904,4381,363515904,210,1267916800,290680832
03-01-19 13:05,32564368,4373,363569152,210,1267916800,290729984
03-01-19 13:05,33012952,4372,362987520,211,1269227520,290115584
03-01-19 13:05,33012952,4388,363024384,208,1265295360,290242560
03-01-19 13:05,33458040,4353,364191744,208,1263722496,291094528
03-01-19 13:05,32867096,4338,365338624,204,1258479616,292483072
03-01-19 13:05,32867096,4357,365690880,206,1261101056,292749312
03-01-19 13:05,33165956,4387,365785088,206,1261101056,292880384
03-01-19 13:05,31914824,4371,365498368,206,1261101056,292593664
03-01-19 13:05,31914824,4373,364916736,198,1250615296,292335616
03-01-19 13:06,32182836,4355,364494848,197,1249304576,292016128
03-01-19 13:06,32182836,4361,364163072,191,1242226688,291979264
03-01-19 13:06,32182836,4374,363393024,191,1241440256,291192832
03-01-19 13:06,32472564,4355,364122112,195,1246683136,291631104
03-01-19 13:06,32562064,4382,364371968,195,1246683136,291840000
03-01-19 13:06,32562064,4422,364548096,194,1246158848,292708352
03-01-19 13:06,32769624,4377,364568576,194,1246158848,292663296
03-01-19 13:06,32886600,4418,364371968,194,1246158848,292564992
03-01-19 13:06,33274040,4430,364646400,198,1250615296,292900864
03-01-19 13:06,32213364,4402,364658688,198,1251401728,292921344
03-01-19 13:06,32575436,4416,364744704,199,1251926016,292986880
03-01-19 13:06,32973992,4405,364597248,197,1250091008,292921344
03-01-19 13:07,32973992,4412,364503040,197,1249304576,292691968
03-01-19 13:07,32576472,4392,364527616,194,1246158848,294006784
03-01-19 13:07,33019444,4416,365199360,198,1250615296,294457344
03-01-19 13:07,33173968,4444,365555712,196,1248780288,294846464
03-01-19 13:07,32304872,4490,366440448,206,1261101056,295596032
03-01-19 13:07,32304872,4526,366338048,205,1262936064,295604224
03-01-19 13:07,32304872,4541,366358528,205,1259790336,295600128
03-01-19 13:07,32304872,4551,366239744,203,1257168896,295903232
03-01-19 13:07,32620928,4514,366141440,203,1257168896,295575552
03-01-19 13:07,32006964,4508,366505984,206,1261101056,295825408
03-01-19 13:07,32006964,4553,366505984,206,1261101056,296804352
03-01-19 13:07,32006964,4568,365793280,206,1261101056,296075264
03-01-19 13:08,32405016,4556,365658112,202,1255858176,296108032
03-01-19 13:08,32747380,4564,366149632,206,1261101056,296480768
03-01-19 13:08,32534028,4531,366452736,207,1262411776,296759296
03-01-19 13:08,32959204,4537,366456832,207,1262411776,296783872
03-01-19 13:08,32959204,4561,366448640,206,1261101056,296812544
03-01-19 13:08,33280316,4532,366231552,205,1259790336,296669184
03-01-19 13:08,33335676,4537,365977600,205,1259790336,296415232
03-01-19 13:08,32316548,4528,365887488,204,1258479616,297152512
03-01-19 13:08,32896256,4558,366243840,207,1262411776,297377792
03-01-19 13:08,33125112,4559,365015040,200,1253236736,296349696
03-01-19 13:08,32380060,4539,365178880,199,1251926016,296648704
03-01-19 13:08,32594184,4546,365387776,199,1251926016,296861696
03-01-19 13:09,32594184,4559,365563904,199,1251926016,297541632
03-01-19 13:09,32594184,4557,365318144,194,1245372416,297517056
03-01-19 13:09,32981976,4559,365502464,196,1248780288,297615360
03-01-19 13:09,32981976,4586,365330432,194,1245372416,298070016
03-01-19 13:09,33192472,4556,365256704,193,1244848128,298037248
03-01-19 13:09,33327256,4588,365359104,197,1250091008,298049536
03-01-19 13:09,33706856,4600,365469696,198,1250615296,298127360
03-01-19 13:09,33706856,4612,365506560,198,1250615296,298139648
03-01-19 13:09,33028608,4556,364552192,197,1250091008,297275392
03-01-19 13:09,33028608,4579,364597248,195,1246683136,297390080
03-01-19 13:09,33412228,4572,364744704,193,1244848128,297603072
03-01-19 13:09,32509728,4548,365207552,193,1244061696,298123264
03-01-19 13:10,33195384,4260,367206400,196,1247993856,299814912
03-01-19 13:10,33454792,4270,367448064,199,1251926016,299933696
03-01-19 13:10,33591176,4291,367337472,197,1250091008,299888640
03-01-19 13:10,33418060,4346,368103424,206,1261101056,300281856
03-01-19 13:10,33418060,4389,367943680,206,1261101056,300134400
03-01-19 13:10,33418060,4401,368017408,207,1262411776,300171264
03-01-19 13:10,33660396,4342,366530560,198,1251401728,299057152
03-01-19 13:10,33356848,4337,366993408,202,1255858176,299302912
03-01-19 13:10,33448068,4368,367300608,203,1257168896,299347968
03-01-19 13:10,33448068,4408,367661056,203,1257168896,299634688
03-01-19 13:10,33680960,4376,368013312,206,1261101056,299905024
03-01-19 13:10,33458124,4393,368283648,209,1265033216,300011520
03-01-19 13:11,33458124,4420,368214016,208,1263722496,299999232
03-01-19 13:11,33332332,4400,368291840,209,1265033216,300081152
03-01-19 13:11,33727812,4399,368369664,210,1266343936,300126208
03-01-19 13:11,33727812,4429,368078848,206,1261101056,299999232
03-01-19 13:11,33475952,4382,367198208,205,1259790336,299032576
03-01-19 13:11,33777004,4401,366862336,205,1259790336,298754048
03-01-19 13:11,34118980,4414,367120384,205,1259790336,298946560
03-01-19 13:11,34118980,4428,367398912,205,1259790336,299212800
03-01-19 13:11,33491188,4409,367538176,203,1257168896,299732992
03-01-19 13:11,33491188,4420,367075328,197,1249304576,299536384
03-01-19 13:11,33491188,4432,367149056,198,1250615296,299573248
03-01-19 13:11,33811216,4378,366682112,192,1242750976,299356160
03-01-19 13:12,33363368,4395,366673920,192,1243537408,299347968
03-01-19 13:12,33527768,4404,366747648,193,1244061696,299151360
03-01-19 13:12,33527768,4419,366747648,193,1244061696,299155456
03-01-19 13:12,33527768,4440,365690880,189,1239605248,298266624
03-01-19 13:12,33307904,4461,366301184,197,1249304576,298475520
03-01-19 13:12,33614172,4445,366608384,198,1250615296,298737664
03-01-19 13:12,33734020,4435,366796800,199,1251926016,298979328
03-01-19 13:12,34265288,4433,366886912,198,1251401728,299139072
03-01-19 13:12,34265288,4448,366792704,197,1249304576,299085824
03-01-19 13:12,34589436,4423,366329856,195,1247469568,298807296
03-01-19 13:12,33689056,4421,367443968,195,1247469568,299503616
03-01-19 13:12,34233908,4438,367730688,197,1249304576,299655168
03-01-19 13:13,33222320,4440,367169536,197,1249304576,299495424
03-01-19 13:13,33222320,4449,367079424,195,1247469568,299466752
03-01-19 13:13,33222320,4459,366235648,195,1246683136,298635264
03-01-19 13:13,33222320,4483,365797376,187,1236983808,298512384
03-01-19 13:13,33222320,4491,366166016,188,1237508096,298823680
03-01-19 13:13,33296624,4518,367599616,201,1254547456,299569152
03-01-19 13:13,33296624,4547,367357952,201,1261953024,299339776
03-01-19 13:13,33296624,4576,367382528,201,1255333888,299397120
03-01-19 13:13,33296624,4585,367534080,200,1253236736,299520000
03-01-19 13:13,33614904,4552,367489024,199,1252712448,299442176
03-01-19 13:13,33851464,4571,367550464,202,1255858176,299532288
03-01-19 13:13,33274964,4574,367542272,201,1255333888,299745280
03-01-19 13:14,33274964,4590,366829568,202,1255858176,298999808
03-01-19 13:14,33648200,4629,367607808,208,1263722496,299347968
03-01-19 13:14,33964232,4605,367890432,207,1262411776,299679744
03-01-19 13:14,33724256,4586,368214016,208,1263722496,299941888
03-01-19 13:14,34257112,4583,368263168,208,1263722496,300032000
03-01-19 13:14,34257112,4582,367505408,198,1250615296,299708416
03-01-19 13:14,34646064,4567,368168960,198,1250615296,300310528
03-01-19 13:14,33877264,4556,367484928,196,1247993856,299769856
03-01-19 13:14,34482096,4573,367837184,198,1250615296,299773952
03-01-19 13:14,33263824,4590,367968256,198,1250615296,299864064
03-01-19 13:14,33306088,4579,367951872,198,1250615296,299892736
03-01-19 13:14,33306088,4613,367071232,198,1258020864,299081728
03-01-19 13:15,33306088,4614,367017984,196,1247993856,299163648
03-01-19 13:15,31944320,4272,366014464,195,1246683136,299778048
03-01-19 13:15,31994960,4278,366120960,196,1247993856,299954176
03-01-19 13:15,32251340,4298,366419968,197,1249304576,300044288
03-01-19 13:15,31917952,4304,366211072,197,1249304576,300158976
03-01-19 13:15,31917952,4319,366157824,196,1247993856,300187648
03-01-19 13:15,32298144,4326,366063616,195,1246683136,300023808
03-01-19 13:15,32051920,4311,366116864,198,1250615296,300105728
03-01-19 13:15,32700164,4320,366395392,199,1251926016,300277760
03-01-19 13:15,32297928,4315,365920256,201,1254547456,299716608
03-01-19 13:15,32297928,4334,365928448,200,1254023168,299835392
03-01-19 13:15,32510424,4312,364691456,200,1253236736,296153088
03-01-19 13:16,33070632,4316,364421120,195,1247469568,298242048
03-01-19 13:16,33870272,4307,364404736,195,1246683136,298229760
03-01-19 13:16,32293120,4339,364879872,198,1250615296,298422272
03-01-19 13:16,32404880,4344,364806144,197,1249304576,298405888
03-01-19 13:16,31763032,4381,365268992,204,1259266048,298668032
03-01-19 13:16,31763032,4430,365232128,205,1262936064,298565632
03-01-19 13:16,31990568,4409,365219840,205,1259790336,298565632
03-01-19 13:16,31990568,4412,363921408,200,1253236736,297541632
03-01-19 13:16,32365408,4433,364621824,205,1260576768,297656320
03-01-19 13:16,32365408,4473,364732416,205,1259790336,298041344
03-01-19 13:16,32613612,4496,365060096,206,1261101056,298393600
03-01-19 13:16,31856816,4466,365076480,206,1261101056,298446848
03-01-19 13:17,32225756,4467,365182976,207,1263198208,298500096
03-01-19 13:17,32289416,4442,365215744,207,1263198208,298549248
03-01-19 13:17,32670892,4453,365355008,207,1263198208,298594304
03-01-19 13:17,33107240,4445,364974080,206,1261101056,298393600
03-01-19 13:17,33107240,4459,365142016,205,1260576768,298422272
03-01-19 13:17,31952068,4425,364113920,199,1251926016,297897984
03-01-19 13:17,32245060,4431,363335680,198,1250615296,297177088
03-01-19 13:17,32829216,4440,363835392,199,1251926016,297480192
03-01-19 13:17,33118636,4467,364163072,199,1251926016,297734144
03-01-19 13:17,32153204,4426,364482560,198,1253761024,298094592
03-01-19 13:17,32339456,4446,364257280,196,1247993856,298082304
03-01-19 13:17,32339456,4474,364236800,197,1251401728,298123264
03-01-19 13:18,32339456,4487,364187648,196,1250091008,298086400
03-01-19 13:18,32684248,4437,363798528,191,1243537408,297918464
03-01-19 13:18,31835440,4474,364249088,195,1248780288,298098688
03-01-19 13:18,32024332,4458,364109824,195,1248780288,298012672
03-01-19 13:18,32024332,4480,364249088,195,1248780288,298074112
03-01-19 13:18,32024332,4497,363204608,190,1242226688,297213952
03-01-19 13:18,32024332,4530,363560960,191,1243602944,297545728
03-01-19 13:18,32024332,4538,363847680,191,1243602944,297824256
03-01-19 13:18,32024332,4560,363921408,192,1244913664,297766912
03-01-19 13:18,31838256,4436,363917312,191,1243602944,297762816
03-01-19 13:18,31838256,4456,363778048,191,1243602944,297705472
03-01-19 13:18,32098496,4426,363700224,190,1242292224,297869312
03-01-19 13:19,32098496,4451,363626496,189,1240981504,297832448
03-01-19 13:19,32229192,4476,363708416,193,1246224384,297820160
03-01-19 13:19,32128144,4499,364191744,198,1252777984,298057728
03-01-19 13:19,32690380,4483,363241472,196,1250942976,297185280
03-01-19 13:19,32097640,4480,363753472,198,1252777984,297553920
03-01-19 13:19,32097640,4506,364011520,197,1252253696,297779200
03-01-19 13:19,32543240,4491,364163072,197,1251467264,297971712
03-01-19 13:19,32768324,4474,363724800,196,1250942976,297512960
03-01-19 13:19,33200076,4490,363536384,196,1250156544,297467904
03-01-19 13:19,32481344,4502,363966464,198,1252777984,297668608
03-01-19 13:19,32625300,4539,363282432,199,1254088704,296964096
03-01-19 13:19,32625300,4549,363134976,197,1252253696,296898560
03-01-19 13:20,32625300,4560,363208704,198,1252777984,296931328
03-01-19 13:20,32625300,4566,362352640,187,1239146496,296529920
03-01-19 13:20,32625300,4577,362426368,188,1239670784,296562688
03-01-19 13:20,31928448,4568,363425792,200,1256185856,297082880
03-01-19 13:20,31928448,4611,362758144,202,1261166592,296390656
03-01-19 13:20,31928448,4626,362909696,202,1258020864,296521728
03-01-19 13:20,20925432,4304,352186368,201,1256710144,285880320
03-01-19 13:20,21251728,4308,352182272,201,1256710144,286023680
03-01-19 13:20,21251728,4318,352002048,194,1247535104,285896704
03-01-19 13:20,21445408,4329,352002048,194,1247535104,285872128
03-01-19 13:20,21445408,4377,352346112,200,1255399424,285982720
03-01-19 13:20,21818268,4390,352272384,200,1255399424,285990912
03-01-19 13:21,21732620,4303,352284672,199,1254088704,286064640
03-01-19 13:21,21732620,4335,352292864,199,1254088704,286081024
03-01-19 13:21,22211048,4323,352325632,199,1254088704,286076928
03-01-19 13:21,20963476,4295,351588352,197,1251467264,285978624
03-01-19 13:21,21657312,4296,354648064,196,1250156544,287793152
03-01-19 13:21,22278320,4323,355262464,198,1252777984,288247808
03-01-19 13:21,22456896,4340,355516416,197,1251467264,288542720
03-01-19 13:21,22614128,4376,356511744,206,1264050176,288804864
03-01-19 13:21,22614128,4430,356704256,208,1269030912,288735232
03-01-19 13:21,22614128,4445,356700160,208,1265885184,288735232
03-01-19 13:21,22614128,4447,357072896,207,1264574464,289189888
03-01-19 13:21,23603048,4417,357175296,208,1265885184,289259520
03-01-19 13:22,24172696,4418,358449152,208,1265885184,289722368
03-01-19 13:22,24172696,4443,357662720,208,1265885184,288931840
03-01-19 13:22,24839224,4430,357814272,209,1267195904,289058816
03-01-19 13:22,24456108,4432,358141952,211,1269817344,289337344
03-01-19 13:22,25191836,4431,358424576,212,1271128064,289607680
03-01-19 13:22,25705632,4434,358518784,212,1271128064,289734656
03-01-19 13:22,25705632,4453,358256640,208,1265885184,289587200
03-01-19 13:22,25962100,4433,357933056,208,1265885184,288346112
03-01-19 13:22,24957852,4422,359161856,207,1264574464,288989184
03-01-19 13:22,25703800,4439,359350272,208,1265885184,289116160
03-01-19 13:22,25998124,4453,359325696,206,1264050176,289058816
03-01-19 13:22,25998124,4463,359325696,206,1263263744,289058816
03-01-19 13:23,25998124,4469,358359040,203,1260118016,288198656
03-01-19 13:23,26361372,4421,357969920,192,1244913664,288047104
03-01-19 13:23,26361372,4455,358174720,192,1252319232,288272384
03-01-19 13:23,26361372,4465,358219776,193,1246224384,288317440
03-01-19 13:23,26361372,4481,358653952,190,1243078656,288894976
03-01-19 13:23,26901176,4421,358572032,189,1241767936,288849920
03-01-19 13:23,27049768,4448,358821888,191,1244389376,289013760
03-01-19 13:23,28275604,4464,360341504,192,1245700096,289136640
03-01-19 13:23,28275604,4484,360341504,192,1245700096,289361920
03-01-19 13:23,28089520,4519,360882176,199,1254875136,289443840
03-01-19 13:23,28301120,4514,360140800,199,1254088704,288722944
03-01-19 13:23,28167900,4490,360411136,200,1255399424,288976896
03-01-19 13:24,28675076,4488,360816640,200,1256185856,289255424
03-01-19 13:24,28675076,4494,360599552,197,1251467264,289357824
03-01-19 13:24,29024220,4478,359137280,196,1250942976,288231424
03-01-19 13:24,30759408,4483,361017344,197,1251467264,289030144
03-01-19 13:24,29842476,4496,361144320,197,1251467264,289095680
03-01-19 13:24,29842476,4508,361148416,197,1251467264,289095680
03-01-19 13:24,29842476,4523,361148416,197,1251467264,289099776
03-01-19 13:24,29842476,4517,360292352,186,1237049344,288694272
03-01-19 13:24,30346308,4554,361721856,200,1255399424,289230848
03-01-19 13:24,30346308,4592,360894464,201,1256710144,288460800
03-01-19 13:24,30346308,4610,361869312,202,1258020864,289345536
03-01-19 13:24,30765108,4548,361881600,198,1252777984,289513472
03-01-19 13:25,30950432,4572,361889792,198,1253564416,289570816
03-01-19 13:25,32407132,4252,362856448,194,1247535104,289447936
03-01-19 13:25,32407132,4267,362856448,194,1247535104,289452032
03-01-19 13:25,32407132,4281,362741760,192,1244913664,289460224
03-01-19 13:25,32407132,4318,362815488,193,1246224384,289488896
03-01-19 13:25,32407132,4332,362639360,192,1244913664,289386496
03-01-19 13:25,31875788,4270,362029056,192,1245700096,288780288
03-01-19 13:25,32274044,4234,362205184,193,1246224384,288874496
03-01-19 13:25,32274044,4264,362524672,193,1246224384,289374208
03-01-19 13:25,32274044,4277,362639360,190,1242292224,289603584
03-01-19 13:25,32538208,4280,362627072,190,1243078656,289619968
03-01-19 13:25,32538208,4294,362668032,191,1243602944,289648640
03-01-19 13:26,32899564,4324,362954752,197,1251467264,289693696
03-01-19 13:26,33167884,4331,363282432,200,1255399424,289923072
03-01-19 13:26,33878652,4322,363302912,200,1255399424,289959936
03-01-19 13:26,32247956,4304,363454464,201,1256710144,290041856
03-01-19 13:26,32247956,4319,362999808,197,1251467264,289837056
03-01-19 13:26,32537024,4303,363491328,196,1250942976,290291712
03-01-19 13:26,33293412,4308,363888640,196,1250942976,291278848
03-01-19 13:26,32108188,4312,364474368,199,1254088704,291708928
03-01-19 13:26,32354380,4342,364716032,199,1254088704,291766272
03-01-19 13:26,32354380,4351,364642304,198,1253564416,291733504
03-01-19 13:26,32354380,4354,364560384,197,1251467264,291700736
03-01-19 13:26,32247336,4386,364797952,199,1254875136,291864576
03-01-19 13:27,32247336,4433,364916736,201,1264115712,291893248
03-01-19 13:27,32247336,4448,364748800,200,1256185856,291905536
03-01-19 13:27,32247336,4467,364728320,199,1254088704,292061184
03-01-19 13:27,32128148,4404,363884544,198,1253564416,291295232
03-01-19 13:27,32254696,4437,364400640,202,1258020864,291573760
03-01-19 13:27,32417040,4425,364007424,194,1248321536,292577280
03-01-19 13:27,32417040,4441,364335104,195,1248845824,292888576
03-01-19 13:27,31988504,4454,364711936,201,1256710144,292974592
03-01-19 13:27,32195108,4449,364687360,201,1256710144,293019648
03-01-19 13:27,32039548,4429,364568576,201,1257496576,292929536
03-01-19 13:27,32573244,4428,364941312,202,1258020864,293093376
03-01-19 13:27,32573244,4452,364290048,197,1252253696,292802560
03-01-19 13:28,32789676,4422,365846528,196,1250156544,293969920
03-01-19 13:28,32500268,4428,367046656,195,1249632256,294772736
03-01-19 13:28,32394200,4437,366530560,197,1251467264,294838272
03-01-19 13:28,32579848,4458,366690304,196,1250942976,295051264
03-01-19 13:28,32579848,4469,367067136,197,1251467264,295358464
03-01-19 13:28,32579848,4478,367091712,194,1248321536,295550976
03-01-19 13:28,32579848,4479,366538752,187,1238360064,295284736
03-01-19 13:28,32579848,4494,366538752,187,1238360064,295284736
03-01-19 13:28,32579848,4504,366538752,187,1238360064,295505920
03-01-19 13:28,32159484,4530,367685632,202,1258020864,296099840
03-01-19 13:28,32159484,4576,367497216,203,1259331584,295960576
03-01-19 13:28,32159484,4593,367640576,203,1260118016,296284160
03-01-19 13:29,32445860,4544,366804992,202,1258020864,295489536
03-01-19 13:29,31874536,4552,367181824,204,1261428736,295768064
03-01-19 13:29,31874536,4588,367624192,205,1261953024,297017344
03-01-19 13:29,31874536,4621,367730688,204,1261428736,297222144
03-01-19 13:29,32248604,4636,368041984,210,1268506624,297304064
03-01-19 13:29,32128568,4616,367964160,209,1267195904,297320448
03-01-19 13:29,31989500,4601,368119808,210,1268506624,297410560
03-01-19 13:29,32447816,4598,368267264,211,1269817344,297484288
03-01-19 13:29,32447816,4611,368033792,208,1265885184,297127936
03-01-19 13:29,31831212,4585,365826048,208,1266601984,294227968
