(PDH-CSV 4.0) (Eastern Standard Time)(300),\\NCR-R20NI8BA19J\.NET CLR Memory(NCR.APTRA.CnsmrAppReference)\# Bytes in all Heaps,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Handle Count,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Private Bytes,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Thread Count,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Virtual Bytes,Sl.No.
08-11-18 02:00,34086980,4174,151977984,200,732180480,2068
08-11-18 07:00,34086980,4180,152383488,201,733229056,2069
08-11-18 12:00,34086980,4180,152399872,202,733491200,2070
08-11-18 17:00,34086980,4182,152403968,202,733491200,2071
08-11-18 22:00,34086980,4177,152383488,201,732442624,2072
08-11-18 27:00,34086980,4182,152399872,202,733491200,2073
08-11-18 32:00,34086980,4181,152387584,201,733229056,2074
08-11-18 37:00,34086980,4182,152043520,201,733229056,2075
08-11-18 42:00,34086980,4176,152375296,200,732246016,2076
08-11-18 47:00,34086980,4182,152039424,202,734343168,2077
08-11-18 52:00,34086980,4184,152420352,202,734343168,2078
08-11-18 57:00,33854744,4127,152440832,203,735391744,2079
08-11-18 02:00,33854744,4123,152440832,203,734605312,2080
08-11-18 07:00,33854744,4124,152420352,202,734343168,2081
08-11-18 12:00,33854744,4125,152440832,203,734605312,2082
08-11-18 17:00,33854744,4124,152440832,203,735391744,2083
08-11-18 22:00,33854744,4119,152166400,202,734343168,2084
08-11-18 27:00,33854744,4124,152444928,203,735391744,2085
08-11-18 32:00,33854744,4124,152064000,203,735391744,2086
08-11-18 37:00,33854744,4120,152461312,204,735645696,2087
08-11-18 42:00,33854744,4121,152428544,202,734343168,2088
08-11-18 47:00,33854744,4127,152449024,203,735391744,2089
08-11-18 52:00,33854744,4129,152449024,203,735391744,2090
08-11-18 57:00,33854744,4132,152473600,204,735653888,2091
08-11-18 02:00,33854744,4126,152436736,202,734343168,2092
08-11-18 07:00,33854744,4131,152203264,203,735391744,2093
08-11-18 12:00,33854744,4131,152461312,203,735391744,2094
08-11-18 17:00,33854744,4131,152084480,203,735391744,2095
08-11-18 22:00,33854744,4127,152461312,203,734605312,2096
08-11-18 27:00,33854744,4129,152449024,202,734343168,2097
08-11-18 32:00,33854744,4129,152453120,202,734343168,2098
08-11-18 37:00,33854744,4129,152449024,202,734343168,2099
08-11-18 42:00,33854744,4124,152453120,202,734343168,2100
08-11-18 47:00,34174752,4122,143634432,197,727650304,2101
08-11-18 52:00,33899568,4262,143831040,206,737087488,2102
08-11-18 57:00,33961684,4207,152920064,213,745222144,2103
08-11-18 02:00,33961684,4207,153169920,212,744828928,2104
08-11-18 07:00,33961684,4204,153067520,207,739586048,2105
08-11-18 12:00,34354996,4201,152997888,204,736440320,2106
08-11-18 17:00,34354996,4206,153018368,205,737488896,2107
08-11-18 22:00,34354996,4204,153018368,205,736702464,2108
08-11-18 27:00,34354996,4185,152969216,203,735383552,2109
08-11-18 32:00,34354996,4203,152629248,204,735653888,2110
08-11-18 37:00,34354996,4208,152895488,204,736440320,2111
08-11-18 42:00,34354996,4209,153022464,205,736702464,2112
08-11-18 47:00,34354996,4207,153010176,204,736440320,2113
08-11-18 52:00,34354996,4205,153010176,204,735653888,2114
08-11-18 57:00,34354996,4210,152993792,203,735391744,2115
08-11-18 02:00,34354996,4209,152973312,202,734343168,2116
08-11-18 07:00,34354996,4209,152993792,203,734605312,2117
08-11-18 12:00,34354996,4201,152973312,202,733556736,2118
08-11-18 17:00,34354996,4209,153010176,204,735653888,2119
08-11-18 22:00,34354996,4193,152887296,203,734597120,2120
08-11-18 27:00,34354996,4212,153014272,204,735653888,2121
08-11-18 32:00,34354996,4206,152981504,202,734343168,2122
08-11-18 37:00,34354996,4211,153001984,203,735391744,2123
08-11-18 42:00,34354996,4211,153006080,203,735391744,2124
08-11-18 47:00,34354996,4211,153006080,203,735391744,2125
08-11-18 52:00,34578960,4203,152985600,202,733556736,2126
08-11-18 57:00,34578960,4209,153010176,203,734605312,2127
08-11-18 02:00,34578960,4209,153010176,203,734605312,2128
08-11-18 07:00,34578960,4208,153010176,203,734605312,2129
08-11-18 12:00,34578960,4203,152973312,201,733294592,2130
08-11-18 17:00,34578960,4208,152997888,202,734343168,2131
08-11-18 22:00,34578960,4208,152997888,202,734343168,2132
08-11-18 27:00,34578960,4205,152604672,201,733294592,2133
08-11-18 32:00,34578960,4200,152956928,200,732246016,2134
08-11-18 37:00,34578960,4206,153001984,202,733556736,2135
08-11-18 42:00,34578960,4207,153001984,202,733556736,2136
08-11-18 47:00,34578960,4203,153006080,202,733556736,2137
08-11-18 52:00,34578960,4202,152985600,201,732508160,2138
08-11-18 57:00,34578960,4207,152989696,201,733294592,2139
08-11-18 02:00,34578960,4207,152649728,201,733360128,2140
08-11-18 07:00,34578960,4208,152997888,201,733360128,2141
08-11-18 12:00,34578960,4202,152600576,200,732311552,2142
08-11-18 17:00,34578960,4207,152997888,201,733360128,2143
08-11-18 22:00,34578960,4208,153018368,202,733622272,2144
08-11-18 27:00,34578960,4209,153018368,202,733622272,2145
08-11-18 32:00,34578960,4203,153001984,201,732573696,2146
08-11-18 37:00,34578960,4208,153018368,202,733622272,2147
08-11-18 42:00,34578960,4207,153006080,201,733360128,2148
08-11-18 47:00,34738620,4203,152662016,201,733360128,2149
08-11-18 52:00,34738620,4200,152989696,200,732311552,2150
08-11-18 57:00,34738620,4206,152637440,201,733360128,2151
08-11-18 02:00,34738620,4206,153014272,201,733360128,2152
08-11-18 07:00,34738620,4206,153022464,201,733360128,2153
08-11-18 12:00,34738620,4202,153014272,201,732573696,2154
08-11-18 17:00,34738620,4206,153022464,201,733360128,2155
08-11-18 22:00,34738620,4207,153038848,202,733622272,2156
08-11-18 27:00,34738620,4207,153022464,201,733360128,2157
08-11-18 32:00,34738620,4201,152748032,200,732311552,2158
08-11-18 37:00,34738620,4206,153026560,201,733360128,2159
08-11-18 42:00,34738620,4206,152653824,201,733360128,2160
08-11-18 47:00,34738620,4204,152698880,203,734670848,2161
08-11-18 52:00,34700492,4164,144150528,204,734990336,2162
08-11-18 57:00,34700492,4184,144183296,205,736038912,2163
08-11-18 02:00,34700492,4231,153452544,213,745222144,2164
08-11-18 07:00,35223480,4218,153698304,212,744828928,2165
08-11-18 12:00,35223480,4219,153632768,209,741683200,2166
08-11-18 17:00,35223480,4224,153559040,206,738537472,2167
08-11-18 22:00,35223480,4224,153559040,206,738537472,2168
08-11-18 27:00,35223480,4204,153538560,205,736694272,2169
08-11-18 32:00,35223480,4221,153509888,204,736440320,2170
08-11-18 37:00,35223480,4209,153534464,205,736694272,2171
08-11-18 42:00,35223480,4226,153432064,205,737488896,2172
08-11-18 47:00,35223480,4226,153559040,206,737751040,2173
08-11-18 52:00,35223480,4223,153522176,204,736440320,2174
08-11-18 57:00,35223480,4234,153563136,206,737751040,2175
08-11-18 02:00,35223480,4230,153493504,203,735391744,2176
08-11-18 07:00,35223480,4229,153493504,203,735391744,2177
08-11-18 12:00,35223480,4225,153493504,203,734605312,2178
08-11-18 17:00,35223480,4223,153518080,205,736694272,2179
08-11-18 22:00,35223480,4229,153538560,205,736702464,2180
08-11-18 27:00,35223480,4229,153415680,204,736440320,2181
08-11-18 32:00,35223480,4225,153513984,204,735653888,2182
08-11-18 37:00,35223480,4231,153530368,204,736505856,2183
08-11-18 42:00,35223480,4231,153530368,204,736505856,2184
08-11-18 47:00,35223480,4231,153534464,204,736505856,2185
08-11-18 52:00,34926092,4168,153477120,202,734408704,2186
08-11-18 57:00,34926092,4177,153522176,204,735719424,2187
08-11-18 02:00,34926092,4176,153522176,204,735719424,2188
08-11-18 07:00,34926092,4177,153526272,204,735719424,2189
08-11-18 12:00,34926092,4154,153374720,202,733614080,2190
08-11-18 17:00,34926092,4176,153505792,203,735457280,2191
08-11-18 22:00,34926092,4176,153513984,203,735457280,2192
08-11-18 27:00,34926092,4174,153505792,203,735457280,2193
08-11-18 32:00,34926092,4169,153485312,202,734408704,2194
08-11-18 37:00,34926092,4176,153509888,203,735457280,2195
08-11-18 42:00,34926092,4177,153530368,204,735719424,2196
08-11-18 47:00,34926092,4177,153546752,205,736768000,2197
08-11-18 52:00,34926092,4172,153530368,204,735719424,2198
08-11-18 57:00,34926092,4180,153550848,205,736768000,2199
08-11-18 02:00,34926092,4179,153534464,204,736505856,2200
08-11-18 07:00,34926092,4180,153538560,204,736505856,2201
08-11-18 12:00,34926092,4174,153518080,203,735457280,2202
08-11-18 17:00,34926092,4179,153165824,204,736505856,2203
08-11-18 22:00,35062852,4170,153522176,203,735457280,2204
08-11-18 27:00,35062852,4171,153542656,204,735719424,2205
08-11-18 32:00,35062852,4166,153518080,203,734670848,2206
08-11-18 37:00,35062852,4168,153522176,203,734670848,2207
08-11-18 42:00,35062852,4168,153542656,204,735719424,2208
08-11-18 47:00,35062852,4169,153526272,203,735457280,2209
08-11-18 52:00,35062852,4164,153145344,201,733360128,2210
08-11-18 57:00,35062852,4173,153534464,203,734670848,2211
08-11-18 02:00,35062852,4172,153145344,202,734408704,2212
08-11-18 07:00,35062852,4172,153522176,202,734408704,2213
08-11-18 12:00,35062852,4169,153522176,202,733622272,2214
08-11-18 17:00,35062852,4173,153542656,203,734670848,2215
08-11-18 22:00,35062852,4173,153550848,203,734736384,2216
08-11-18 27:00,35062852,4173,153550848,203,734736384,2217
08-11-18 32:00,35062852,4167,153509888,201,733425664,2218
08-11-18 37:00,35062852,4172,153186304,202,734474240,2219
08-11-18 42:00,35062852,4172,153534464,202,734474240,2220
08-11-18 47:00,35062852,4173,153165824,202,734474240,2221
08-11-18 52:00,35062852,4166,153501696,200,732377088,2222
08-11-18 57:00,31696792,3929,141295616,202,733483008,2223
08-11-18 02:00,31696792,3999,144273408,213,745877504,2224
08-11-18 07:00,31696792,3990,150437888,214,746000384,2225
08-11-18 12:00,31866476,3993,150417408,213,745746432,2226
08-11-18 17:00,31866476,3986,150228992,204,736309248,2227
08-11-18 22:00,31866476,3986,149852160,204,736309248,2228
08-11-18 27:00,31866476,3992,150269952,206,737619968,2229
08-11-18 32:00,31866476,3989,150233088,204,736309248,2230
08-11-18 37:00,31866476,3988,150237184,204,736309248,2231
08-11-18 42:00,31866476,3988,150216704,203,735260672,2232
08-11-18 47:00,31866476,3992,150253568,205,737357824,2233
08-11-18 52:00,31866476,3992,150269952,206,737619968,2234
08-11-18 57:00,31866476,3995,150245376,205,737357824,2235
08-11-18 02:00,31866476,3991,150257664,205,736571392,2236
08-11-18 07:00,31866476,3994,150106112,203,735260672,2237
08-11-18 12:00,31866476,3995,150233088,204,735522816,2238
08-11-18 17:00,31866476,3989,150204416,203,735260672,2239
08-11-18 22:00,31866476,3984,150188032,202,734212096,2240
08-11-18 27:00,31866476,3989,150208512,203,735260672,2241
08-11-18 32:00,31866476,3989,150212608,203,735260672,2242
08-11-18 37:00,31634148,3936,150245376,205,736571392,2243
08-11-18 42:00,31634148,3928,150224896,204,735522816,2244
08-11-18 47:00,31634148,3936,150245376,205,736571392,2245
08-11-18 52:00,31634148,3929,150122496,204,735514624,2246
08-11-18 57:00,31634148,3936,150233088,204,735522816,2247
09-11-18 02:00,31634148,3934,150196224,202,734212096,2248
09-11-18 07:00,31634148,3938,150220800,203,735260672,2249
09-11-18 12:00,31634148,3939,150220800,203,735260672,2250
09-11-18 17:00,31634148,3938,150224896,203,735260672,2251
09-11-18 22:00,31634148,3934,150220800,203,734474240,2252
09-11-18 27:00,31634148,3939,150245376,204,735522816,2253
09-11-18 32:00,31634148,3939,150245376,204,735522816,2254
09-11-18 37:00,31634148,3938,150249472,204,735522816,2255
09-11-18 42:00,31634148,3934,150212608,202,734212096,2256
09-11-18 47:00,31634148,3936,150208512,202,734212096,2257
09-11-18 52:00,31634148,3935,150212608,202,734212096,2258
09-11-18 57:00,31634148,3935,149835776,202,734212096,2259
09-11-18 02:00,31634148,3933,150200320,201,733229056,2260
09-11-18 07:00,31634148,3937,150220800,202,733491200,2261
09-11-18 12:00,31760908,3931,150241280,203,734539776,2262
09-11-18 17:00,31760908,3933,150241280,203,734539776,2263
09-11-18 22:00,31760908,3928,150224896,202,733491200,2264
09-11-18 27:00,31760908,3929,150204416,201,733229056,2265
09-11-18 32:00,31760908,3930,150204416,201,733229056,2266
09-11-18 37:00,31760908,3929,150228992,201,733229056,2267
09-11-18 42:00,31760908,3924,150319104,200,736374784,2268
09-11-18 47:00,31760908,3929,150347776,201,737423360,2269
09-11-18 52:00,31760908,3930,150364160,202,737685504,2270
09-11-18 57:00,31760908,3930,150368256,202,737685504,2271
09-11-18 02:00,31760908,3927,150331392,200,736374784,2272
09-11-18 07:00,31760908,3933,150376448,202,737685504,2273
09-11-18 12:00,31760908,3932,150360064,201,737423360,2274
09-11-18 17:00,31760908,3932,150360064,201,737423360,2275
09-11-18 22:00,31760908,3925,150339584,200,736374784,2276
09-11-18 27:00,31760908,3930,149991424,201,737423360,2277
09-11-18 32:00,31760908,3930,150368256,201,737423360,2278
09-11-18 37:00,31760908,3930,150368256,201,737423360,2279
09-11-18 42:00,31760908,3926,150364160,201,736636928,2280
09-11-18 47:00,31760908,3932,150364160,201,737423360,2281
09-11-18 52:00,31760908,3933,150384640,202,737685504,2282
09-11-18 57:00,31760908,3931,150351872,200,736374784,2283
09-11-18 02:00,31709784,4088,141320192,208,743182336,2284
09-11-18 07:00,31709784,4029,146079744,214,751120384,2285
09-11-18 12:00,31709784,4030,150802432,215,751251456,2286
09-11-18 17:00,31709784,4023,150745088,212,748105728,2287
09-11-18 22:00,31709784,4022,150585344,205,740765696,2288
09-11-18 27:00,31709784,4026,150614016,206,741814272,2289
09-11-18 32:00,31709784,4022,150577152,204,740503552,2290
09-11-18 37:00,31709784,4022,150577152,204,740503552,2291
09-11-18 42:00,31709784,4022,150560768,203,739454976,2292
09-11-18 47:00,31709784,4026,150581248,204,740503552,2293
09-11-18 52:00,31709784,4026,150585344,204,740503552,2294
09-11-18 57:00,31709784,4028,150601728,205,740765696,2295
09-11-18 02:00,31709784,4026,150581248,204,739717120,2296
09-11-18 07:00,31709784,4028,150552576,202,738406400,2297
09-11-18 12:00,31709784,4027,150552576,202,737619968,2298
09-11-18 17:00,31709784,4026,150552576,202,738406400,2299
09-11-18 22:00,31709784,4021,150532096,201,737357824,2300
09-11-18 27:00,31709784,4026,150556672,202,738406400,2301
09-11-18 32:00,31709784,4026,150183936,202,738406400,2302
09-11-18 37:00,31709784,4028,150560768,202,738406400,2303
09-11-18 42:00,31709784,4023,150540288,201,737357824,2304
09-11-18 47:00,31906340,3985,150577152,203,739454976,2305
09-11-18 52:00,31906340,3985,150577152,203,739454976,2306
09-11-18 57:00,31906340,3986,150597632,204,739717120,2307
09-11-18 02:00,31906340,3982,150577152,203,738668544,2308
09-11-18 07:00,31906340,3988,150581248,203,739454976,2309
09-11-18 12:00,31906340,3988,150585344,203,739454976,2310
09-11-18 17:00,31906340,3988,150212608,203,739454976,2311
09-11-18 22:00,31906340,3977,150581248,203,738660352,2312
09-11-18 27:00,31906340,3985,150564864,202,738406400,2313
09-11-18 32:00,31906340,3982,150548480,201,737357824,2314
09-11-18 37:00,31906340,3982,150564864,202,738406400,2315
09-11-18 42:00,31906340,3979,150564864,202,737619968,2316
09-11-18 47:00,31906340,3984,150568960,202,738406400,2317
09-11-18 52:00,31906340,3983,150548480,201,737357824,2318
09-11-18 57:00,31906340,3982,150552576,201,737357824,2319
09-11-18 02:00,31906340,3980,150175744,201,736571392,2320
09-11-18 07:00,31906340,3986,150577152,202,737685504,2321
09-11-18 12:00,31906340,3985,150560768,201,737423360,2322
09-11-18 17:00,31622652,3950,150589440,202,738471936,2323
09-11-18 22:00,31622652,3945,150568960,201,737423360,2324
09-11-18 27:00,31622652,3950,150593536,202,738471936,2325
09-11-18 32:00,31622652,3950,150593536,202,738471936,2326
09-11-18 37:00,31622652,3950,150126592,202,738471936,2327
09-11-18 42:00,31622652,3945,150573056,201,737423360,2328
09-11-18 47:00,31622652,3950,150220800,202,738471936,2329
09-11-18 52:00,31622652,3951,150614016,203,738734080,2330
09-11-18 57:00,31622652,3950,150597632,202,738471936,2331
09-11-18 02:00,31622652,3947,150597632,202,737685504,2332
09-11-18 07:00,31622652,3953,150597632,202,738471936,2333
09-11-18 12:00,31622652,3953,150601728,202,738471936,2334
09-11-18 17:00,31622652,3938,150597632,202,737677312,2335
09-11-18 22:00,31622652,3951,150114304,201,737423360,2336
09-11-18 27:00,31622652,3938,150597632,202,737677312,2337
09-11-18 32:00,31622652,3956,150495232,202,738471936,2338
09-11-18 37:00,31622652,3956,150622208,203,738734080,2339
09-11-18 42:00,31622652,3950,150589440,201,737423360,2340
09-11-18 47:00,31622652,3953,150626304,203,739520512,2341
09-11-18 52:00,31622652,3953,150626304,203,739520512,2342
09-11-18 57:00,31622652,3955,150630400,203,739520512,2343
09-11-18 02:00,31822348,3982,150716416,207,742928384,2344
09-11-18 07:00,31536152,4085,141361152,205,740167680,2345
09-11-18 12:00,31599100,4034,149479424,212,749088768,2346
09-11-18 17:00,31599100,4036,150806528,212,748957696,2347
09-11-18 22:00,31599100,4037,150822912,213,749219840,2348
09-11-18 27:00,31599100,4037,150683648,206,742666240,2349
09-11-18 32:00,31599100,4038,150704128,207,742928384,2350
09-11-18 37:00,31599100,4035,150663168,205,741617664,2351
09-11-18 42:00,31599100,4034,150642688,204,740569088,2352
09-11-18 47:00,31599100,4038,150667264,205,741617664,2353
09-11-18 52:00,31599100,4038,150278144,204,740569088,2354
09-11-18 57:00,31599100,4039,150671360,205,740831232,2355
09-11-18 02:00,31599100,4033,150634496,203,739520512,2356
09-11-18 07:00,31599100,4041,150675456,205,740831232,2357
09-11-18 12:00,31599100,4041,150659072,204,740569088,2358
09-11-18 17:00,31599100,4038,150642688,204,739782656,2359
09-11-18 22:00,31599100,4032,150605824,202,738471936,2360
09-11-18 27:00,31599100,4038,150630400,203,739520512,2361
09-11-18 32:00,31599100,4037,150634496,203,739520512,2362
09-11-18 37:00,31599100,4039,150278144,204,740569088,2363
09-11-18 42:00,31599100,4035,150650880,204,739782656,2364
09-11-18 47:00,31599100,4041,150671360,205,741617664,2365
09-11-18 52:00,31599100,4041,150675456,205,741617664,2366
09-11-18 57:00,31599100,4041,150675456,205,741617664,2367
09-11-18 02:00,31599100,4036,150659072,204,740569088,2368
09-11-18 07:00,31832240,4035,150691840,206,741871616,2369
09-11-18 12:00,31832240,4039,150212608,205,741617664,2370
09-11-18 17:00,31832240,4039,150679552,205,741617664,2371
09-11-18 22:00,31832240,4034,150286336,204,740569088,2372
09-11-18 27:00,31832240,4040,150695936,206,741879808,2373
09-11-18 32:00,31832240,4039,150683648,205,741617664,2374
09-11-18 37:00,31832240,4039,150683648,205,741617664,2375
09-11-18 42:00,31832240,4034,150667264,204,740569088,2376
09-11-18 47:00,31832240,4034,150650880,203,739520512,2377
09-11-18 52:00,31832240,4034,150659072,204,739782656,2378
09-11-18 57:00,31832240,4034,150188032,203,739520512,2379
09-11-18 02:00,31832240,4012,150634496,202,737677312,2380
09-11-18 07:00,31832240,4039,150568960,204,739782656,2381
09-11-18 12:00,31832240,4040,150675456,204,739782656,2382
09-11-18 17:00,31832240,4039,150667264,203,739586048,2383
09-11-18 22:00,31832240,4034,150646784,202,738537472,2384
09-11-18 27:00,31832240,4039,150671360,203,739586048,2385
09-11-18 32:00,31832240,4039,150671360,203,739586048,2386
